,load,avg_latency,p99,stddev_latency,allocs,event_start_time,event_end_time
1684784122.983089,89327.0,0.117,0.421,0.112,"{'root--consul': 0.0, 'root--frontend': 1.0, 'root--geo': 0.03333333333333333, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.36666666666666664, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684784122.983089,1684784153.018094
1684784153.018603,89325.0,0.118,0.428,0.103,"{'root--consul': 0.0, 'root--frontend': 1.45, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.9333333333333333, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684784153.018603,1684784183.0543277
1684784184.5582967,89329.0,0.119,0.44,0.115,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 1.6, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.11666666666666667}",1684784184.5582967,1684784214.5919957
1684784214.5924847,89329.0,0.122,0.386,0.097,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 2.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.03333333333333333, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.55}",1684784214.5924847,1684784244.6366408
1684784244.637192,37045.0,0.128,0.479,0.247,"{'root--consul': 0.0, 'root--frontend': 0.8524590163934426, 'root--geo': 0.03278688524590164, 'root--jaeger': 0.0, 'root--memcached-profile': 0.8524590163934426, 'root--memcached-rate': 0.8524590163934426, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.4262295081967213, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.4262295081967213, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.2786885245901639}",1684784244.637192,1684784275.1699083
1684784925.5687912,89327.0,0.12,0.436,0.116,"{'root--consul': 0.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.8166666666666667, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.4, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684784925.5687912,1684784955.6082616
1684784955.6087704,89325.0,0.119,0.429,0.101,"{'root--consul': 0.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 1.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.11666666666666667, 'root--reservation': 0.03333333333333333, 'root--search': 0.16666666666666666, 'root--user': 0.0}",1684784955.6087704,1684784985.6488369
1684784985.6493874,89328.0,0.124,0.442,0.223,"{'root--consul': 0.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 1.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.06666666666666667, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.95}",1684784985.6493874,1684785015.677595
1684785015.678078,89326.0,0.119,0.436,0.117,"{'root--consul': 0.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 1.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.45, 'root--recommendation': 0.5833333333333334, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684785015.678078,1684785045.7215855
1684785045.7221248,34135.0,0.14,0.665,0.276,"{'root--consul': 0.0, 'root--frontend': 0.3770491803278688, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.3770491803278688, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.3770491803278688, 'root--mongodb-profile': 0.3770491803278688, 'root--mongodb-rate': 0.29508196721311475, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.4098360655737705, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.3442622950819672, 'root--reservation': 0.0, 'root--search': 0.13114754098360656, 'root--user': 0.0}",1684785045.7221248,1684785076.261523
1684788614.0801902,89330.0,0.117,0.416,0.1,"{'root--consul': 0.0, 'root--frontend': 1.0, 'root--geo': 0.3, 'root--jaeger': 0.0, 'root--memcached-profile': 1.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.7166666666666667, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684788614.0801902,1684788644.121839
1684788644.1223426,89325.0,0.119,0.423,0.118,"{'root--consul': 0.0, 'root--frontend': 1.8333333333333333, 'root--geo': 0.2, 'root--jaeger': 0.0, 'root--memcached-profile': 1.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 1.35, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684788644.1223426,1684788674.1559749
1684788674.1564891,89325.0,0.123,0.383,0.115,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 1.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 2.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.48333333333333334, 'root--reservation': 0.0, 'root--search': 0.4166666666666667, 'root--user': 0.0}",1684788674.1564891,1684788704.1908844
1684788704.1913981,89326.0,0.123,0.394,0.102,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.45, 'root--jaeger': 0.0, 'root--memcached-profile': 1.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 2.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.5166666666666667, 'root--reservation': 0.0, 'root--search': 0.6833333333333333, 'root--user': 0.0}",1684788704.1913981,1684788734.2297823
1684788734.2303152,9527.0,-1.0,0.0,-1.0,"{'root--consul': 0.0, 'root--frontend': 0.26229508196721313, 'root--geo': 0.03278688524590164, 'root--jaeger': 0.0, 'root--memcached-profile': 0.13114754098360656, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.26229508196721313, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.13114754098360656, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.13114754098360656, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684788734.2303152,1684788764.7677233
1684790529.6087048,89332.0,0.118,0.42,0.097,"{'root--consul': 0.0, 'root--frontend': 1.5833333333333333, 'root--geo': 0.13333333333333333, 'root--jaeger': 0.0, 'root--memcached-profile': 1.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684790529.6087048,1684790559.6446428
1684790559.6451547,89328.0,0.12,0.47,0.112,"{'root--consul': 0.65, 'root--frontend': 2.0, 'root--geo': 0.38333333333333336, 'root--jaeger': 0.2, 'root--memcached-profile': 1.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684790559.6451547,1684790589.6774652
1684790589.678436,89325.0,0.122,0.376,0.08,"{'root--consul': 1.0, 'root--frontend': 2.0, 'root--geo': 0.48333333333333334, 'root--jaeger': 1.0, 'root--memcached-profile': 1.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684790589.678436,1684790619.7140048
1684790619.7145212,89327.0,0.122,0.379,0.082,"{'root--consul': 1.0, 'root--frontend': 2.0, 'root--geo': 0.31666666666666665, 'root--jaeger': 1.0, 'root--memcached-profile': 1.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684790619.7145212,1684790649.737649
1684790649.7381837,89328.0,0.124,0.401,0.105,"{'root--consul': 0.26229508196721313, 'root--frontend': 2.0, 'root--geo': 0.13114754098360656, 'root--jaeger': 0.26229508196721313, 'root--memcached-profile': 1.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.26229508196721313, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.4918032786885246, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.16393442622950818, 'root--search': 0.0, 'root--user': 0.0}",1684790649.7381837,1684790680.2720451
1684790680.2726023,89326.0,0.122,0.374,0.097,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 1.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.5166666666666667, 'root--search': 0.16666666666666666, 'root--user': 0.0}",1684790680.2726023,1684790710.309526
1684790710.3100178,89326.0,0.121,0.376,0.092,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.3333333333333333, 'root--jaeger': 0.0, 'root--memcached-profile': 1.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.21666666666666667, 'root--search': 0.1, 'root--user': 0.0}",1684790710.3100178,1684790740.3548315
1684790740.355323,89328.0,0.122,0.378,0.093,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.18333333333333332, 'root--jaeger': 0.0, 'root--memcached-profile': 1.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.48333333333333334, 'root--search': 0.1, 'root--user': 0.0}",1684790740.355323,1684790770.3915017
1684790770.3920348,89325.0,0.122,0.372,0.111,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 1.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.48333333333333334, 'root--search': 0.16666666666666666, 'root--user': 0.0}",1684790770.3920348,1684790800.4159765
1684790800.4165008,50763.0,0.125,0.439,0.131,"{'root--consul': 0.0, 'root--frontend': 1.1475409836065573, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.5737704918032787, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.5737704918032787, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.47540983606557374, 'root--search': 0.09836065573770492, 'root--user': 0.0}",1684790800.4165008,1684790830.953091
1684791482.3682654,89329.0,0.118,0.421,0.086,"{'root--consul': 0.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 1.0333333333333334, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 1.0, 'root--profile': 0.45, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.03333333333333333}",1684791482.3682654,1684791512.4086976
1684791512.4092398,89327.0,0.121,0.433,0.197,"{'root--consul': 0.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.9333333333333333, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684791512.4092398,1684791542.4436193
1684791542.44407,89328.0,0.119,0.44,0.124,"{'root--consul': 0.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 1.0, 'root--profile': 1.0, 'root--rate': 0.06666666666666667, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.03333333333333333}",1684791542.44407,1684791572.4690797
1684791572.4695683,89328.0,0.119,0.441,0.115,"{'root--consul': 0.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.6, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684791572.4695683,1684791602.5266006
1684791602.5271,44489.0,0.118,0.437,0.098,"{'root--consul': 0.0, 'root--frontend': 0.5, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.5333333333333333, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 1.0, 'root--profile': 0.2, 'root--rate': 0.36666666666666664, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684791602.5271,1684791632.5736182
1684793241.2045932,89328.0,0.12,0.439,0.105,"{'root--consul': 0.7666666666666667, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684793241.2045932,1684793271.2475395
1684793271.2480645,89335.0,0.119,0.426,0.114,"{'root--consul': 1.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684793271.2480645,1684793301.2879717
1684793301.2884839,89326.0,0.12,0.422,0.113,"{'root--consul': 1.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684793301.2884839,1684793331.3221214
1684793331.3225796,89324.0,0.12,0.43,0.131,"{'root--consul': 1.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684793331.3225796,1684793361.3569396
1684793361.3574276,48116.0,0.121,0.461,0.115,"{'root--consul': 0.5245901639344263, 'root--frontend': 0.5245901639344263, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.5245901639344263, 'root--mongodb-profile': 0.5245901639344263, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 0.5573770491803278, 'root--mongodb-reservation': 0.5573770491803278, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684793361.3574276,1684793391.8970902
1684793740.1449153,89326.0,0.12,0.435,0.09,"{'root--consul': 0.0, 'root--frontend': 1.4166666666666667, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 1.9, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684793740.1449153,1684793770.1725225
1684793770.1730573,89326.0,0.123,0.464,0.137,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 2.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.06666666666666667, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.48333333333333334}",1684793770.1730573,1684793800.2069879
1684793800.2075052,89328.0,0.123,0.386,0.093,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 2.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.06666666666666667, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.48333333333333334}",1684793800.2075052,1684793830.2477891
1684793830.2488477,81749.0,0.123,0.384,0.112,"{'root--consul': 0.0, 'root--frontend': 1.8032786885245902, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 1.8032786885245902, 'root--mongodb-geo': 0.9016393442622951, 'root--mongodb-profile': 0.9016393442622951, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 0.9016393442622951, 'root--mongodb-reservation': 0.9016393442622951, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.06557377049180328}",1684793830.2488477,1684793860.7780714
1684795225.8769681,89329.0,0.118,0.407,0.078,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.03333333333333333, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 1.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.3333333333333333, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684795225.8769681,1684795255.8999937
1684795255.9007363,89329.0,0.124,0.393,0.118,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 1.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.03333333333333333, 'root--recommendation': 0.13333333333333333, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.06666666666666667}",1684795255.9007363,1684795285.9373722
