,load,avg_latency,p99,stddev_latency,allocs,event_start_time,event_end_time
1684747385.875968,89328.0,0.118,0.428,0.137,"{'root--consul': 1.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 1.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.3333333333333333, 'root--reservation': 1.0, 'root--search': 0.0, 'root--user': 0.0}",1684747385.875968,1684747415.9091418
1684747415.9096618,29982.0,0.282,3.71,0.597,"{'root--consul': 0.32786885245901637, 'root--frontend': 0.32786885245901637, 'root--geo': 0.0, 'root--jaeger': 1.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 1.0, 'root--search': 0.0, 'root--user': 0.0}",1684747415.9096618,1684747446.4469059
1684747614.8091214,89329.0,0.119,0.448,0.173,"{'root--consul': 0.9, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.4666666666666667, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684747614.8091214,1684747644.849084
1684747644.8495803,89324.0,0.261,0.94,0.232,"{'root--consul': 1.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 1.0, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.05, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.5333333333333333, 'root--user': 0.48333333333333334}",1684747644.8495803,1684747674.8879724
1684747674.8884714,89323.0,0.305,1.06,0.318,"{'root--consul': 1.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 1.0, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.43333333333333335, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 1.0, 'root--user': 0.5166666666666667}",1684747674.8884714,1684747704.9255836
1684747704.9260771,89327.0,0.293,0.97,0.224,"{'root--consul': 1.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 1.0, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 1.0, 'root--user': 0.25}",1684747704.9260771,1684747734.966333
1684747734.9668403,32741.0,0.295,0.98,0.213,"{'root--consul': 1.0, 'root--frontend': 0.36065573770491804, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 1.0, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.5081967213114754, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 0.47540983606557374, 'root--mongodb-user': 0.0, 'root--profile': 0.09836065573770492, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.36065573770491804, 'root--user': 0.22950819672131148}",1684747734.9668403,1684747765.4943593
1684747942.8623009,89326.0,0.116,0.419,0.111,"{'root--consul': 0.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.03278688524590164, 'root--search': 0.13114754098360656, 'root--user': 0.0}",1684747942.8623009,1684747973.396198
1684747973.396742,89328.0,0.115,0.404,0.079,"{'root--consul': 0.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.03333333333333333, 'root--reservation': 0.0, 'root--search': 0.1, 'root--user': 0.0}",1684747973.396742,1684748003.4305453
1684748003.431058,89327.0,0.115,0.423,0.082,"{'root--consul': 0.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.4426229508196721, 'root--recommendation': 0.0, 'root--reservation': 0.03278688524590164, 'root--search': 0.0, 'root--user': 0.0}",1684748003.431058,1684748033.9741123
1684748033.9836762,89328.0,0.116,0.423,0.087,"{'root--consul': 0.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.03333333333333333, 'root--recommendation': 0.03333333333333333, 'root--reservation': 0.03333333333333333, 'root--search': 0.11666666666666667, 'root--user': 0.0}",1684748033.9836762,1684748064.013473
1684748064.0139222,5939.0,-1.0,0.0,-1.0,"{'root--consul': 0.0, 'root--frontend': 0.09836065573770492, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.13114754098360656, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.7377049180327869, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.6721311475409836, 'root--mongodb-recommendation': 0.09836065573770492, 'root--mongodb-reservation': 0.09836065573770492, 'root--mongodb-user': 0.13114754098360656, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.4426229508196721, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684748064.0139222,1684748094.5547898
1684748425.262051,89328.0,0.121,0.448,0.119,"{'root--consul': 1.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 1.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.1, 'root--rate': 0.55, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684748425.262051,1684748455.283977
1684748455.2844641,89328.0,0.12,0.443,0.124,"{'root--consul': 1.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 1.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.4166666666666667, 'root--rate': 1.0, 'root--recommendation': 0.0, 'root--reservation': 0.48333333333333334, 'root--search': 0.0, 'root--user': 0.0}",1684748455.2844641,1684748485.323265
1684748485.323765,89328.0,0.116,0.414,0.082,"{'root--consul': 1.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 1.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.48333333333333334, 'root--rate': 1.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684748485.323765,1684748515.3645377
1684748515.3651195,89330.0,0.118,0.438,0.109,"{'root--consul': 1.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 1.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 1.0, 'root--recommendation': 0.0, 'root--reservation': 0.26666666666666666, 'root--search': 0.0, 'root--user': 0.0}",1684748515.3651195,1684748545.4053123
1684748545.405835,1873.0,-1.0,0.0,-1.0,"{'root--consul': 0.03333333333333333, 'root--frontend': 0.03333333333333333, 'root--geo': 0.0, 'root--jaeger': 1.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.25, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.7333333333333333, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.03333333333333333, 'root--mongodb-recommendation': 0.03333333333333333, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 1.0, 'root--recommendation': 0.0, 'root--reservation': 0.26666666666666666, 'root--search': 0.0, 'root--user': 0.0}",1684748545.405835,1684748575.4565017
1684748770.3753965,89327.0,0.115,0.399,0.111,"{'root--consul': 0.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 1.0, 'root--recommendation': 0.31666666666666665, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.03333333333333333}",1684748770.3753965,1684748800.4097064
1684748800.4101813,89327.0,0.116,0.425,0.094,"{'root--consul': 0.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 1.0, 'root--recommendation': 0.16666666666666666, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684748800.4101813,1684748830.4516287
1684748830.452152,89329.0,0.115,0.419,0.088,"{'root--consul': 0.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 1.0, 'root--recommendation': 0.48333333333333334, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684748830.452152,1684748860.5112839
1684748860.5118392,16360.0,-1.0,0.0,-1.0,"{'root--consul': 0.0, 'root--frontend': 0.18032786885245902, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.18032786885245902, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.18032786885245902, 'root--mongodb-profile': 0.5409836065573771, 'root--mongodb-rate': 0.47540983606557374, 'root--mongodb-recommendation': 0.5081967213114754, 'root--mongodb-reservation': 0.21311475409836064, 'root--mongodb-user': 0.21311475409836064, 'root--profile': 0.0, 'root--rate': 1.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.3770491803278688}",1684748860.5118392,1684748891.0506911
1684749105.9831705,89326.0,0.117,0.415,0.158,"{'root--consul': 0.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 1.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.21666666666666667, 'root--rate': 1.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.3, 'root--user': 0.48333333333333334}",1684749105.9831705,1684749136.024523
1684749136.0250258,89248.0,0.115,0.404,0.098,"{'root--consul': 0.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 1.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 1.0, 'root--recommendation': 0.0, 'root--reservation': 0.5166666666666667, 'root--search': 0.7666666666666667, 'root--user': 0.0}",1684749136.0250258,1684749166.0594337
1684749166.0599377,89333.0,0.125,0.521,0.243,"{'root--consul': 0.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 1.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.6666666666666666, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 1.0, 'root--recommendation': 0.0, 'root--reservation': 0.1, 'root--search': 0.0, 'root--user': 0.0}",1684749166.0599377,1684749196.099387
1684749196.0998836,89325.0,0.116,0.429,0.101,"{'root--consul': 0.7833333333333333, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 1.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 1.0, 'root--recommendation': 0.3, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684749196.0998836,1684749226.1439736
1684749226.1444998,89327.0,0.118,0.462,0.11,"{'root--consul': 1.0, 'root--frontend': 1.0, 'root--geo': 0.5081967213114754, 'root--jaeger': 1.0, 'root--memcached-profile': 0.4262295081967213, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 1.0, 'root--recommendation': 0.13114754098360656, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684749226.1444998,1684749256.6740243
1684749256.6745403,89328.0,0.135,0.603,0.152,"{'root--consul': 1.0, 'root--frontend': 1.0, 'root--geo': 0.5, 'root--jaeger': 1.0, 'root--memcached-profile': 1.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 1.0, 'root--recommendation': 0.48333333333333334, 'root--reservation': 0.0, 'root--search': 0.016666666666666666, 'root--user': 0.0}",1684749256.6745403,1684749286.7147515
1684749286.7152517,89330.0,0.304,1.1,0.277,"{'root--consul': 1.0, 'root--frontend': 1.0, 'root--geo': 0.03333333333333333, 'root--jaeger': 1.0, 'root--memcached-profile': 1.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 1.0, 'root--recommendation': 0.48333333333333334, 'root--reservation': 0.0, 'root--search': 1.0, 'root--user': 0.0}",1684749286.7152517,1684749316.7471163
1684749316.7476225,87309.0,0.301,1.04,0.26,"{'root--consul': 1.0, 'root--frontend': 0.9672131147540983, 'root--geo': 0.4262295081967213, 'root--jaeger': 0.9672131147540983, 'root--memcached-profile': 0.9672131147540983, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 1.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 1.0, 'root--user': 0.0}",1684749316.7476225,1684749347.2845235
1684749522.176099,89328.0,0.117,0.422,0.104,"{'root--consul': 1.0, 'root--frontend': 0.9833333333333333, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.06666666666666667, 'root--memcached-reserve': 0.55, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 1.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684749522.176099,1684749552.2108703
1684749552.2114,89328.0,0.12,0.457,0.173,"{'root--consul': 1.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 1.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 1.0, 'root--recommendation': 0.5081967213114754, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684749552.2114,1684749582.7485292
1684749582.749037,89325.0,0.117,0.442,0.096,"{'root--consul': 1.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 1.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 1.0, 'root--recommendation': 0.45, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684749582.749037,1684749612.7782824
1684749612.7787814,89331.0,0.119,0.456,0.158,"{'root--consul': 1.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 1.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 1.0, 'root--recommendation': 0.2833333333333333, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684749612.7787814,1684749642.8295388
1684749642.8300304,69221.0,0.117,0.436,0.112,"{'root--consul': 0.7666666666666667, 'root--frontend': 0.7666666666666667, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 0.7666666666666667, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.08333333333333333, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 1.0, 'root--recommendation': 0.21666666666666667, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684749642.8300304,1684749672.875545
1684750039.2034802,89327.0,0.116,0.417,0.107,"{'root--consul': 0.0, 'root--frontend': 1.0, 'root--geo': 0.43333333333333335, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 1.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684750039.2034802,1684750069.247425
1684750069.2479913,89329.0,0.12,0.444,0.21,"{'root--consul': 0.0, 'root--frontend': 1.0, 'root--geo': 0.45, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 1.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684750069.2479913,1684750099.2938023
1684750099.2943068,89325.0,0.117,0.434,0.112,"{'root--consul': 0.0, 'root--frontend': 1.0, 'root--geo': 0.03333333333333333, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 1.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684750099.2943068,1684750129.3501785
1684750129.3513157,89328.0,0.127,0.526,0.215,"{'root--consul': 0.0, 'root--frontend': 1.0, 'root--geo': 0.2833333333333333, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.5833333333333334, 'root--mongodb-rate': 0.5833333333333334, 'root--mongodb-recommendation': 0.5833333333333334, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 0.6166666666666667, 'root--profile': 0.0, 'root--rate': 1.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684750129.3513157,1684750159.3783932
1684750159.3788688,89329.0,0.115,0.414,0.084,"{'root--consul': 0.9, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.43333333333333335, 'root--memcached-reserve': 0.016666666666666666, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 1.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684750159.3788688,1684750189.4191833
1684750189.4196658,89326.0,0.141,0.628,0.139,"{'root--consul': 1.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 1.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 1.0, 'root--recommendation': 0.48333333333333334, 'root--reservation': 0.0, 'root--search': 0.08333333333333333, 'root--user': 0.0}",1684750189.4196658,1684750219.447793
1684750219.448342,89325.0,0.297,1.0,0.256,"{'root--consul': 1.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 1.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 1.0, 'root--recommendation': 0.45, 'root--reservation': 0.0, 'root--search': 1.0, 'root--user': 0.0}",1684750219.448342,1684750249.4801624
